FRA_vassalize_counani_desc;Ambitions of other Great Powers in the area of Counani are increasing, and it's time to tight our influence on them. Under a new treaty, the Counanois agreed not to enter into relationships with any foreign government other than $COUNTRY$ without its consent. In return, the $COUNTRY_ADJ$ promised to protect the Counani from all aggression by Brazil and to help in case of any invasions ;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
FRA_integrate_counani_title;Integrate the Free State of Counani ;;;;;;;;;;;;x
FRA_integrate_counani_desc;Counani, claimed by Brazil as part of their nation, is now in a position that facilitates their annexation to $COUNTRY$ ;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
INO_claims_guyanese_javans_title;The Javanese in Surinam ;;;;;;;;;;;;x
INO_claims_guyanese_javans_desc;The Dutch, our former colonial overlord, displaced a great quantity of Javanese people to be used as indentured laborers in the colony of Surinam in South America. It is our duty, as $COUNTRY$ to bring these people back to our domain… or rather, extend our domain to them. Our position in global politics has given us the opportunity to shake off colonial rule, as well as to claim these indentured workers, which have been settled in the Americas, as a rightful part of our realm. It is time to extend our rule over these people ;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
HND_claims_guyanese_indians_title;The Indentured Indians ;;;;;;;;;;;;x
HND_claims_guyanese_indians_desc;The British, our former colonial overlords, displaced a great quantity of Indian peoples to be used as indentured laborers in their colonies all across the world, and adding insult to injury, they also sold many of them as indentured laborers other powers including France and the Netherlands. It is our duty, as $COUNTRY$, to bring these people back to our domain… or rather, extend our domain to them. Our position in global politics has given us the opportunity to shake off colonial rule, as well as to claim these indentured workers, as a rightful and integral part of our realm. It is time to extend our rule over these people ;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
lawa_tapahoni_question_title;A formal delimitation for the Lawa-Tapahoni basins ;;;;;;;;;;;;x
lawa_tapahoni_question_desc;The borders between French and Dutch Guiana have been subjected to proper delimitation on several occasions, the latest one being in 1860, but the discovery of gold in the area between the Lawa and the Tapanahoni Rivers created a new border conflict. Acting as a natural border between the two colonies, the Maroni River was selected as the frontier, but yet another question surfaced when both parties could not agree which river was the continuation and headwater of the Maroni: The Lawa to the east or the Tapahoni to the West. It is time to reach an agreement and subject this conflict to arbitration ;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME1999998094;A formal delimitation for the Lawa-Tapahoni basins ;;;;;;;;;;;;x
EVTDESC1999998094;The borders between French and Dutch Guiana have been subjected to proper delimitation on several occasions, the latest one being in 1860, but the discovery of gold in the area between the Lawa and the Tapanahoni Rivers created a new border conflict. Acting as a natural border between the two colonies, the Maroni River was selected as the frontier, but yet another question surfaced when both parties could not agree which river was the continuation and headwater of the Maroni: The Lawa to the east or the Tapahoni to the West. $FROMCOUNTRY$ wishes to reach an agreement and subject this conflict to arbitration. What shall be done about it?;;;;;;;;;;;;x
EVTOPTA1999998094;Very well, we shall solve this issue by arbitration ;;;;;;;;;;;;x
EVTOPTB1999998094;It is not our best interest to do so ;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME1999998095;A response from $FROMCOUNTRY$!;;;;;;;;;;;;x
EVTDESC1999998095;$FROMCOUNTRY$ has accepted to subject the Lawa-Tapahoni issue to arbitration ;;;;;;;;;;;;x
EVTOPTA1999998095;Excellent!;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME1999998096;A formal delimitation for the Lawa-Tapahoni basins ;;;;;;;;;;;;x
EVTDESC1999998096;The borders between French and Dutch Guiana have been subjected to proper delimitation on several occasions, the latest one being in 1860, but the discovery of gold in the area between the Lawa and the Tapanahoni Rivers created a new border conflict. Acting as a natural border between the two colonies, the Maroni River was selected as the frontier, but yet another question surfaced when both parties could not agree which river was the continuation and headwater of the Maroni: The Lawa to the east or the Tapahoni to the West. $FROMCOUNTRY$ wishes to reach an agreement and both parties have concurred that $COUNTRY$, as a neutral arbiter, shall be the one to solve this issue ;;;;;;;;;;;;x
EVTOPTA1999998096;The Lawa River shall be considered as the continuation of the Maroni ;;;;;;;;;;;;x
EVTOPTB1999998096;The Tapahoni River shall be considered as the continuation of the Maroni ;;;;;;;;;;;;x
EVTOPTC1999998096;The Marouini River shall be considered as the source of the Maroni ;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME1999998097;A response from $FROMCOUNTRY$!;;;;;;;;;;;;x
EVTDESC1999998097;$FROMCOUNTRY$ has declined to subject the Lawa-Tapahoni issue to arbitration ;;;;;;;;;;;;x
EVTOPTA1999998097;Curse them!;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME1999998098;$FROMCOUNTRY$'s Arbitration ;;;;;;;;;;;;x
EVTDESC1999998098;By the judgement of $FROMCOUNTRY$'s Sovereign, the Lawa River shall act as the border in Guiana. However, this decision raises further territorial conflicts regarding the source of the Lawa river, as it forks into two tributaries around the Marouini province: The Litani and the Marouini Rivers.. ;;;;;;;;;;;;x
EVTOPTA1999998098;Very well ;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME1999998099;$FROMCOUNTRY$'s Arbitration ;;;;;;;;;;;;x
EVTDESC1999998099;By the judgement of $FROMCOUNTRY$'s Sovereign, the Lawa River shall act as the border in Guiana. However, this decision raises further territorial conflicts regarding the source of the Lawa river, as it forks into two tributaries around the Marouini province: The Litani and the Marouini Rivers.. ;;;;;;;;;;;;x
EVTOPTA1999998099;Very well ;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME1999998100;$FROMCOUNTRY$'s Arbitration ;;;;;;;;;;;;x
EVTDESC1999998100;By the judgement of $FROMCOUNTRY$'s Sovereign, the Tapahoni River shall act as the border in Guiana ;;;;;;;;;;;;x
EVTOPTA1999998100;Very well ;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME1999998101;$FROMCOUNTRY$'s Arbitration ;;;;;;;;;;;;x
EVTDESC1999998101;By the judgement of $FROMCOUNTRY$'s Sovereign, the Tapahoni River shall act as the border in Guiana ;;;;;;;;;;;;x
EVTOPTA1999998101;Very well ;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME1999998102;$FROMCOUNTRY$'s Arbitration ;;;;;;;;;;;;x
EVTDESC1999998102;By the judgement of $FROMCOUNTRY$'s Sovereign, the Marouini River, the western tributary of the Lawa River, shall be considered the border in Guiana ;;;;;;;;;;;;x
EVTOPTA1999998102;Very well ;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME1999998103;$FROMCOUNTRY$'s Arbitration ;;;;;;;;;;;;x
EVTDESC1999998103;By the judgement of $FROMCOUNTRY$'s Sovereign, the Marouini River, the western tributary of the Lawa River, shall be considered the border in Guiana ;;;;;;;;;;;;x
EVTOPTA1999998103;Very well ;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
marouini_question_title;The Marouini Question ;;;;;;;;;;;;x
marouini_question_desc;The past arbitration of the Franco-Dutch border in Guyana, which considered the Lawa River to be the border between the two colonies, created another issue as to which river is the source of the Lawa. The Lawa River possesses two tributaries as its headwater: The Marouini to the east and the Litani to the West, of which both could be technically considered the source of the Lawa… The contested territory is the province of Marouini, containing abundant precious minerals. Suffice to say this issue must be subjected to arbitration for the wellbeing of our colony ;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME1999998104;The Marouini Question ;;;;;;;;;;;;x
EVTDESC1999998104;The past arbitration of the Franco-Dutch border in Guyana, which considered the Lawa River to be the border between the two colonies, created another issue as to which river is the source of the Lawa. The Lawa River possesses two tributaries as its headwater: The Marouini to the east and the Litani to the West, of which both could be technically considered the source of the Lawa… The contested territory is the province of Marouini, containing abundant precious minerals. $FROMCOUNTRY$ is proposing our $MONARCHTITLE$ to subject this issue to a proper arbitration just like last time. What shall be done about it?;;;;;;;;;;;;x
EVTOPTA1999998104;Very well, we shall solve this issue by arbitration ;;;;;;;;;;;;x
EVTOPTB1999998104;It is not our best interest to do so ;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME1999998105;A response from $FROMCOUNTRY$!;;;;;;;;;;;;x
EVTDESC1999998105;$FROMCOUNTRY$ has accepted to subject the Lawa-Tapahoni issue to arbitration ;;;;;;;;;;;;x
EVTOPTA1999998105;Excellent!;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME1999998106;The Marouini Question ;;;;;;;;;;;;x
EVTDESC1999998106;The past arbitration of the Franco-Dutch border in Guyana, which considered the Lawa River to be the border between the two colonies, created another issue as to which river is the source of the Lawa. The Lawa River possesses two tributaries as its headwater: The Marouini to the east and the Litani to the West, of which both could be technically considered the source of the Lawa… The contested territory is the province of Marouini, containing abundant precious minerals. $FROMCOUNTRY$ wishes to reach an agreement and both parties have concurred that $COUNTRY$, as a neutral arbiter, shall be the one to solve this issue ;;;;;;;;;;;;x
EVTOPTA1999998106;The Litani River to the west shall be the border ;;;;;;;;;;;;x
EVTOPTB1999998106;The Marouini River to the west shall be the border ;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME1999998107;A response from $FROMCOUNTRY$!;;;;;;;;;;;;x
EVTDESC1999998107;$FROMCOUNTRY$ has declined to subject the Lawa-Tapahoni issue to arbitration ;;;;;;;;;;;;x
EVTOPTA1999998107;Curse them!;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME1999998108;$FROMCOUNTRY$'s Arbitration ;;;;;;;;;;;;x
EVTDESC1999998108;By the judgement of $FROMCOUNTRY$'s Sovereign, the Litani River, shall be considered the border in Guiana ;;;;;;;;;;;;x
EVTOPTA1999998108;… ;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME1999998109;$FROMCOUNTRY$'s Arbitration ;;;;;;;;;;;;x
EVTDESC1999998109;By the judgement of $FROMCOUNTRY$'s Sovereign, the Litani River, shall be considered the border in Guiana ;;;;;;;;;;;;x
EVTOPTA1999998109;… ;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME1999998110;$FROMCOUNTRY$'s Arbitration ;;;;;;;;;;;;x
EVTDESC1999998110;By the judgement of $FROMCOUNTRY$'s Sovereign, the Marouini River, shall be considered the border in Guiana ;;;;;;;;;;;;x
EVTOPTA1999998110;… ;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME1999998111;$FROMCOUNTRY$'s Arbitration ;;;;;;;;;;;;x
EVTDESC1999998111;By the judgement of $FROMCOUNTRY$'s Sovereign, the Marouini River, shall be considered the border in Guiana ;;;;;;;;;;;;x
EVTOPTA1999998111;… ;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
VNZ_expel_indians_GUY_title;Expel the indentured Indian workers from Guyana ;;;;;;;;;;;;x
VNZ_expel_indians_GUY_desc;In the decades prior to our conquest, the British Empire brought a sizeable quantity of indentured foreign workers to the Guyanese territories west of the Esequibo, most of these people are of ethnic Indian origin, of which a portion still practice Islam and Hinduism… And while we might welcome them to our society, they are clearly incompatible with the ideals under which $COUNTRY$ was founded. Several of our most conservative statesmen have suggested expelling them to the territories east of the Esequibo River, which are currently being held by the British. Georgetown does possess a sizeable Indian population who will surely welcome their brethren with open arms, and our guess is that the British will not complain about getting some their former subjects back ;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
VNZ_expel_indians_TTB_title;Expel the indentured Indian workers from Trinidad and Tobago ;;;;;;;;;;;;x
VNZ_expel_indians_TTB_desc;In the decades prior to our conquest, the British Empire brought a sizeable quantity of indentured foreign workers to the islands of Trinidad and Tobago, most of these people are of ethnic Indian origin, of which a portion still practice Islam and Hinduism… And while we might welcome them to our society, they are clearly incompatible with the ideals under which $COUNTRY$ was founded. Several of our most conservative statesmen have suggested shipping them to the territories east of the Esequibo River, which are currently being held by the British. Georgetown does possess a sizeable Indian population who will surely welcome their brethren with open arms, and our guess is that the British will not complain about getting some their former subjects back ;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME1999998112;Indians expelled from $FROMCOUNTRY$!;;;;;;;;;;;;x
EVTDESC1999998112;It appears that $FROMCOUNTRY$ has decided to expel all Indians from their territories. The expelled Indians should now be arriving to Georgetown, in our colony of $COUNTRY_ADJ$ Guiana ;;;;;;;;;;;;x
EVTOPTA1999998112;… ;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
remove_ENG_cores_GUY_title;Remove British claims from Guyana ;;;;;;;;;;;;x
remove_ENG_cores_GUY_desc;Great Britain lies defeated after the war which contested the territories claimed by the colony of British Guiana, which are now under our control. They have given us no choice but to take them by force, and as the victors, it is our duty to coerce them to sign a treaty which forfeited their claims on what rightfully belongs to the Tripartite Alliance ;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME1999998113;British claims in $COUNTRY$ ;;;;;;;;;;;;x
EVTDESC1999998113;Great Britain lies defeated after the war which contested the territories claimed by the colony of British Guiana. The British have given $FROMCOUNTRY$ no choice but to take them by force, and as the victor, $FROMCOUNTRY_ADJ$, as well as the United States of America, have coerced them to sign a treaty which forfeited their claims on what rightfully belongs to the Tripartite Alliance ;;;;;;;;;;;;x
EVTOPTA1999998113;Hurray!;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME1999998114;British claims in $COUNTRY$ ;;;;;;;;;;;;x
EVTDESC1999998114;Great Britain lies defeated after the war which contested the territories claimed by the colony of British Guiana. The British have given $FROMCOUNTRY$ no choice but to take them by force, and as the victor, $FROMCOUNTRY_ADJ$, as well as the United States of America, have coerced them to sign a treaty which forfeited their claims on what rightfully belongs to the Tripartite Alliance ;;;;;;;;;;;;x
EVTOPTA1999998114;Hurray!;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;;;;;;;;;;;;x
